prdt_type,brand,milestone,cust_segment,target_group,campaign_month,selected_qty,mailed_count,response_count,response_sales_amt
Prdt-2,D,24 Months,EGRecall24ExamControl,Control,7,202,202,7,2020.59
Prdt-2,D,24 Months,EGRecall24Promo,Targeted,7,618,618,22,5515.41
Prdt-2,D,24 Months,EGRecall24PromoControl,Control,7,69,69,1,83.69
Prdt-2,D,27 Months,EGRecall27Exam,Targeted,7,1609,1609,26,5683.62
Prdt-2,D,27 Months,EGRecall27ExamControl,Control,7,179,179,2,289.88
Prdt-2,D,27 Months,EGRecall27Promo,Targeted,7,529,529,15,4793.85
Prdt-2,D,27 Months,EGRecall27PromoControl,Control,7,59,59,0,0.0
Prdt-2,D,12 Months,Recall-CG,Control,11,4482,342,20,4679.97
Prdt-2,D,12 Months,Recall-TG,Targeted,11,40442,2807,170,55565.31
Prdt-2,D,15 Months,Recall-CG,Control,11,2241,347,9,1764.27
Prdt-2,D,15 Months,Recall-TG,Targeted,11,20221,3107,57,16476.5
Prdt-2,D,18 Months,Recall-CG,Control,11,2241,323,6,1691.88
Prdt-2,D,18 Months,Recall-TG,Targeted,11,20221,2711,60,20054.92
Prdt-2,D,21 Months,Recall-CG,Control,11,2241,249,4,1248.24
Prdt-2,D,21 Months,Recall-TG,Targeted,11,20221,2918,56,16355.48
Prdt-2,D,24 Months,Recall-CG,Control,11,2241,304,10,3543.78
Prdt-2,D,24 Months,Recall-TG,Targeted,11,20221,2547,81,24435.72
Prdt-2,D,27 Months,Recall-CG,Control,11,2241,306,5,1569.39
Prdt-2,D,27 Months,Recall-TG,Targeted,11,20221,2762,51,16849.98
Prdt-2,D,12 Months,Recall-CG,Control,0,4364,329,16,5604.77
Prdt-2,D,12 Months,Recall-TG,Targeted,0,39370,2945,127,34390.81
Prdt-2,D,15 Months,Recall-CG,Control,0,2182,277,5,1170.94
Prdt-2,D,15 Months,Recall-TG,Targeted,0,19685,2553,71,17662.25
Prdt-2,D,18 Months,Recall-CG,Control,0,2182,348,8,3156.62
Prdt-2,D,18 Months,Recall-TG,Targeted,0,19685,2815,65,17597.89
Prdt-2,D,21 Months,Recall-CG,Control,0,2182,306,7,3462.33
Prdt-2,D,21 Months,Recall-TG,Targeted,0,19685,2805,65,23509.01
Prdt-2,D,24 Months,Recall-CG,Control,0,2182,248,7,2916.4
Prdt-2,D,24 Months,Recall-TG,Targeted,0,19685,2412,58,17398.32
Prdt-2,D,27 Months,Recall-CG,Control,0,2182,298,2,539.96
Prdt-2,D,27 Months,Recall-TG,Targeted,0,19685,2841,61,19464.31
Prdt-2,D,12 Months,EGRecall12Exam,Targeted,6,1924,1924,82,24101.88
Prdt-2,D,12 Months,EGRecall12ExamControl,Control,6,214,214,2,886.38
Prdt-2,D,12 Months,EGRecall12Promo,Targeted,6,576,576,24,6714.6
Prdt-2,D,12 Months,EGRecall12PromoControl,Control,6,64,64,0,0.0
Prdt-2,D,15 Months,EGRecall15Exam,Targeted,6,1655,1655,46,11780.24
Prdt-2,D,15 Months,EGRecall15ExamControl,Control,6,184,184,4,1305.91
Prdt-2,D,15 Months,EGRecall15Promo,Targeted,6,590,590,19,5738.42
Prdt-2,D,15 Months,EGRecall15PromoControl,Control,6,65,65,1,376.49
Prdt-2,D,18 Months,EGRecall18Exam,Targeted,6,1198,1198,25,7287.27
Prdt-2,D,18 Months,EGRecall18ExamControl,Control,6,133,133,1,221.6
Prdt-2,D,18 Months,EGRecall18Promo,Targeted,6,369,369,12,3066.87
Prdt-2,D,18 Months,EGRecall18PromoControl,Control,6,41,41,1,189.91
Prdt-2,D,21 Months,EGRecall21Exam,Targeted,6,1749,1749,31,11205.26
Prdt-2,D,21 Months,EGRecall21ExamControl,Control,6,194,194,2,368.47
Prdt-2,D,21 Months,EGRecall21Promo,Targeted,6,493,493,13,4706.14
Prdt-2,D,21 Months,EGRecall21PromoControl,Control,6,55,55,2,514.0
Prdt-2,D,24 Months,EGRecall24Exam,Targeted,6,1798,1798,64,19279.51
Prdt-2,D,24 Months,EGRecall24ExamControl,Control,6,200,200,8,1999.17
Prdt-2,D,24 Months,EGRecall24Promo,Targeted,6,570,570,16,4953.82
Prdt-2,D,24 Months,EGRecall24PromoControl,Control,6,63,63,1,511.49
Prdt-2,D,12 Months,EGRecall12Exam,Targeted,5,1604,1604,73,19812.95
Prdt-2,D,12 Months,EGRecall12ExamControl,Control,5,178,178,4,1041.89
Prdt-2,D,12 Months,EGRecall12Promo,Targeted,5,496,496,20,4437.35
Prdt-2,D,12 Months,EGRecall12PromoControl,Control,5,55,55,3,938.3
Prdt-2,D,15 Months,EGRecall15Exam,Targeted,5,1598,1598,46,15024.38
Prdt-2,D,15 Months,EGRecall15ExamControl,Control,5,177,177,3,1747.23
Prdt-2,D,15 Months,EGRecall15Promo,Targeted,5,572,572,17,2803.21
Prdt-2,D,15 Months,EGRecall15PromoControl,Control,5,63,63,3,544.76
Prdt-2,D,18 Months,EGRecall18Exam,Targeted,5,1036,1036,25,6993.05
Prdt-2,D,18 Months,EGRecall18ExamControl,Control,5,115,115,0,0.0
Prdt-2,D,18 Months,EGRecall18Promo,Targeted,5,290,290,7,1666.58
Prdt-2,D,18 Months,EGRecall18PromoControl,Control,5,32,32,1,374.98
Prdt-2,D,21 Months,EGRecall21Exam,Targeted,5,1737,1737,40,12771.9
Prdt-2,D,21 Months,EGRecall21ExamControl,Control,5,193,193,8,2212.66
Prdt-2,D,21 Months,EGRecall21Promo,Targeted,5,491,491,15,3985.34
Prdt-2,D,21 Months,EGRecall21PromoControl,Control,5,55,55,1,779.97
Prdt-2,D,24 Months,EGRecall24Exam,Targeted,5,1804,1804,59,19423.47
Prdt-2,D,24 Months,EGRecall24ExamControl,Control,5,200,200,9,2846.64
Prdt-2,D,24 Months,EGRecall24Promo,Targeted,5,588,588,19,5742.9
Prdt-2,D,24 Months,EGRecall24PromoControl,Control,5,65,65,3,555.47
Prdt-2,D,27 Months,EGRecall27Exam,Targeted,5,1877,1877,41,12485.63
Prdt-2,D,27 Months,EGRecall27ExamControl,Control,5,209,209,4,1065.2
Prdt-2,D,27 Months,EGRecall27Promo,Targeted,5,581,581,19,4576.36
Prdt-2,D,27 Months,EGRecall27PromoControl,Control,5,65,65,1,104.78
Prdt-2,D,12 Months,EGRecall12Exam,Targeted,4,1688,1688,63,15105.18
Prdt-2,D,12 Months,EGRecall12ExamControl,Control,4,188,188,4,929.93
Prdt-2,D,12 Months,EGRecall12Promo,Targeted,4,545,545,26,5886.99
Prdt-2,D,12 Months,EGRecall12PromoControl,Control,4,61,61,2,339.94
Prdt-2,D,15 Months,EGRecall15Exam,Targeted,4,1452,1452,38,9371.56
Prdt-2,D,15 Months,EGRecall15ExamControl,Control,4,161,161,1,95.0
Prdt-2,D,15 Months,EGRecall15Promo,Targeted,4,470,470,12,2927.0
Prdt-2,D,15 Months,EGRecall15PromoControl,Control,4,52,52,2,393.98
Prdt-2,D,18 Months,EGRecall18Exam,Targeted,4,1061,1061,36,8859.17
Prdt-2,D,18 Months,EGRecall18ExamControl,Control,4,118,118,3,1014.96
Prdt-2,D,18 Months,EGRecall18Promo,Targeted,4,285,285,5,1131.45
Prdt-2,D,18 Months,EGRecall18PromoControl,Control,4,32,32,0,0.0
Prdt-2,D,21 Months,EGRecall21Exam,Targeted,4,1659,1659,40,12568.15
Prdt-2,D,21 Months,EGRecall21ExamControl,Control,4,184,184,1,99.0
Prdt-2,D,21 Months,EGRecall21Promo,Targeted,4,538,538,10,1765.09
Prdt-2,D,21 Months,EGRecall21PromoControl,Control,4,60,60,4,1529.57
Prdt-2,D,24 Months,EGRecall24Exam,Targeted,4,1396,1396,53,20729.05
Prdt-2,D,24 Months,EGRecall24ExamControl,Control,4,155,155,4,939.79
Prdt-2,D,24 Months,EGRecall24Promo,Targeted,4,438,438,10,3483.07
Prdt-2,D,24 Months,EGRecall24PromoControl,Control,4,49,49,1,343.98
Prdt-2,D,27 Months,EGRecall27Exam,Targeted,4,1319,1319,27,9075.08
Prdt-2,D,27 Months,EGRecall27ExamControl,Control,4,147,147,4,1062.32
Prdt-2,D,27 Months,EGRecall27Promo,Targeted,4,398,398,11,2862.05
Prdt-2,D,27 Months,EGRecall27PromoControl,Control,4,44,44,0,0.0
Prdt-2,D,12 Months,Recall-CG,Control,10,4500,289,10,2440.21
Prdt-2,D,12 Months,Recall-TG,Targeted,10,40576,2713,102,29273.77
Prdt-2,D,15 Months,Recall-CG,Control,10,2250,383,12,4202.83
Prdt-2,D,15 Months,Recall-TG,Targeted,10,20288,3448,96,28614.37
Prdt-2,D,18 Months,Recall-CG,Control,10,2250,312,4,969.73
Prdt-2,D,18 Months,Recall-TG,Targeted,10,20288,2538,53,16247.73
Prdt-2,D,21 Months,Recall-CG,Control,10,2250,311,6,2317.31
Prdt-2,D,21 Months,Recall-TG,Targeted,10,20288,2915,66,19188.23
Prdt-2,D,24 Months,Recall-CG,Control,10,2250,244,7,1642.64
Prdt-2,D,24 Months,Recall-TG,Targeted,10,20288,2224,69,24999.64
Prdt-2,D,27 Months,Recall-CG,Control,10,2250,344,4,1543.73
Prdt-2,D,27 Months,Recall-TG,Targeted,10,20288,3156,63,18851.34
Prdt-2,D,12 Months,DrStoreRecall-CG,Control,9,4773,265,28,7243.6
Prdt-2,D,12 Months,DrStoreRecall-TG,Targeted,9,42999,2294,161,42293.92
Prdt-2,D,12 Months,NoDrStoreRecall EG-CG,Control,9,1068,84,6,2167.64
Prdt-2,D,12 Months,NoDrStoreRecall EG-TG,Targeted,9,9660,684,42,10877.53
Prdt-2,D,15 Months,DrStoreRecall-CG,Control,9,1591,235,4,1380.45
Prdt-2,D,15 Months,DrStoreRecall-TG,Targeted,9,14333,2241,25,9037.64
Prdt-2,D,15 Months,NoDrStoreRecall EG-CG,Control,9,356,74,0,0.0
Prdt-2,D,15 Months,NoDrStoreRecall EG-TG,Targeted,9,3220,683,14,3616.39
Prdt-2,D,18 Months,DrStoreRecall-CG,Control,9,1591,237,2,233.97
Prdt-2,D,18 Months,DrStoreRecall-TG,Targeted,9,14333,2170,41,11938.84
Prdt-2,D,18 Months,NoDrStoreRecall EG-CG,Control,9,356,86,2,272.99
Prdt-2,D,18 Months,NoDrStoreRecall EG-TG,Targeted,9,3220,741,7,989.69
Prdt-2,D,21 Months,DrStoreRecall-CG,Control,9,1591,227,1,686.77
Prdt-2,D,21 Months,DrStoreRecall-TG,Targeted,9,14333,1876,21,6258.03
Prdt-2,D,21 Months,NoDrStoreRecall EG-CG,Control,9,356,63,3,906.95
Prdt-2,D,21 Months,NoDrStoreRecall EG-TG,Targeted,9,3220,574,9,3230.03
Prdt-2,D,24 Months,DrStoreRecall-CG,Control,9,1591,192,2,977.56
Prdt-2,D,24 Months,DrStoreRecall-TG,Targeted,9,14333,1801,49,14974.61
Prdt-2,D,24 Months,NoDrStoreRecall EG-CG,Control,9,356,49,2,401.55
Prdt-2,D,24 Months,NoDrStoreRecall EG-TG,Targeted,9,3220,524,9,3447.5
Prdt-2,D,27 Months,DrStoreRecall-CG,Control,9,1591,61,0,0.0
Prdt-2,D,27 Months,DrStoreRecall-TG,Targeted,9,14333,535,4,880.87
Prdt-2,E,12 Months,EGRecall12Employed,Targeted,7,9149,9149,544,100573.89
Prdt-2,E,12 Months,EGRecall12EmployedControl,Control,7,1016,1016,56,10744.39
Prdt-2,E,12 Months,EGRecall12FS,Targeted,7,4150,4150,227,42403.86
Prdt-2,E,12 Months,EGRecall12FSControl,Control,7,464,464,31,3928.23
Prdt-2,E,12 Months,EGRecall12Leased,Targeted,7,16960,16960,739,148828.51
Prdt-2,E,12 Months,EGRecall12LeasedControl,Control,7,1883,1883,83,15058.84
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,7,2071,2071,86,18205.13
Prdt-2,E,12 Months,EGRecall12NONFS,Targeted,7,2046,2046,95,18054.71
Prdt-2,E,12 Months,EGRecall12NONFSControl,Control,7,227,227,11,1582.21
Prdt-2,E,12 Months,EGRecall12NONFS-Control,Control,7,231,231,13,2184.39
Prdt-2,E,12 Months,EGRecall12NV,Targeted,7,357,357,10,1922.28
Prdt-2,E,12 Months,EGRecall12NVControl,Control,7,41,41,1,138.02
Prdt-2,E,15 Months,EGRecall14Leased,Targeted,7,10841,10841,399,77691.64
Prdt-2,E,15 Months,EGRecall14LeasedControl,Control,7,1203,1203,37,7798.82
Prdt-2,E,15 Months,EGRecall15Employed,Targeted,7,6711,6711,231,44225.21
Prdt-2,E,15 Months,EGRecall15EmployedControl,Control,7,745,745,28,3766.12
Prdt-2,E,15 Months,EGRecall15FS,Targeted,7,3061,3061,106,25531.0
Prdt-2,E,15 Months,EGRecall15FSControl,Control,7,341,341,7,420.6
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,7,1618,1618,54,10784.83
Prdt-2,E,15 Months,EGRecall15NONFS,Targeted,7,1594,1594,51,9346.89
Prdt-2,E,15 Months,EGRecall15NONFSControl,Control,7,180,180,6,1247.44
Prdt-2,E,15 Months,EGRecall15NONFS-Control,Control,7,177,177,5,645.3
Prdt-2,E,15 Months,EGRecall15NV,Targeted,7,271,271,8,1392.99
Prdt-2,E,15 Months,EGRecall15NVControl,Control,7,31,31,0,0.0
Prdt-2,E,18 Months,EGRecall16Leased,Targeted,7,11220,11220,347,67017.01
Prdt-2,E,18 Months,EGRecall16LeasedControl,Control,7,1245,1245,36,6699.69
Prdt-2,E,18 Months,EGRecall18Employed,Targeted,7,6726,6726,206,43021.52
Prdt-2,E,18 Months,EGRecall18EmployedControl,Control,7,746,746,16,3166.32
Prdt-2,E,18 Months,EGRecall18FS,Targeted,7,2958,2958,51,10143.1
Prdt-2,E,18 Months,EGRecall18FSControl,Control,7,331,331,10,2538.72
Prdt-2,E,18 Months,EGRecall18Leased,Targeted,7,12269,12269,321,62997.11
Prdt-2,E,18 Months,EGRecall18LeasedControl,Control,7,1362,1362,30,5143.57
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,7,1409,1409,34,7263.94
Prdt-2,E,18 Months,EGRecall18NONFS,Targeted,7,1398,1398,43,10559.57
Prdt-2,E,18 Months,EGRecall18NONFSControl,Control,7,155,155,10,2018.85
Prdt-2,E,18 Months,EGRecall18NONFS-Control,Control,7,156,156,2,299.2
Prdt-2,E,18 Months,EGRecall18NV,Targeted,7,247,247,11,1958.04
Prdt-2,E,18 Months,EGRecall18NVControl,Control,7,31,31,0,0.0
Prdt-2,E,21 Months,EGRecall20Leased,Targeted,7,6851,6851,156,32574.99
Prdt-2,E,21 Months,EGRecall20LeasedControl,Control,7,760,760,14,3485.3
Prdt-2,E,21 Months,EGRecall21Employed,Targeted,7,4702,4702,137,30294.55
Prdt-2,E,21 Months,EGRecall21EmployedControl,Control,7,522,522,9,2530.87
Prdt-2,E,21 Months,EGRecall21FS,Targeted,7,2077,2077,48,8139.31
Prdt-2,E,21 Months,EGRecall21FSControl,Control,7,231,231,4,550.84
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,7,1098,1098,21,3749.02
Prdt-2,E,21 Months,EGRecall21NONFS,Targeted,7,1080,1080,25,4497.13
Prdt-2,E,21 Months,EGRecall21NONFSControl,Control,7,122,122,3,660.7
Prdt-2,E,21 Months,EGRecall21NONFS-Control,Control,7,121,121,1,347.0
Prdt-2,E,21 Months,EGRecall21NV,Targeted,7,152,152,6,1287.17
Prdt-2,E,21 Months,EGRecall21NVControl,Control,7,21,21,0,0.0
Prdt-2,E,24 Months,EGRecall22Leased,Targeted,7,12962,12962,334,68595.88
Prdt-2,E,24 Months,EGRecall22LeasedControl,Control,7,1441,1441,26,5653.94
Prdt-2,E,24 Months,EGRecall24Employed,Targeted,7,6674,6674,195,42285.26
Prdt-2,E,24 Months,EGRecall24EmployedControl,Control,7,741,741,28,6967.32
Prdt-2,E,24 Months,EGRecall24FS,Targeted,7,3033,3033,97,23027.01
Prdt-2,E,24 Months,EGRecall24FSControl,Control,7,337,337,10,2445.47
Prdt-2,E,24 Months,EGRecall24Leased,Targeted,7,13224,13224,420,86596.38
Prdt-2,E,24 Months,EGRecall24LeasedControl,Control,7,1468,1468,57,11070.69
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,7,1573,1573,35,6998.82
Prdt-2,E,24 Months,EGRecall24NONFS,Targeted,7,1594,1594,37,8135.56
Prdt-2,E,24 Months,EGRecall24NONFSControl,Control,7,175,175,3,1086.45
Prdt-2,E,24 Months,EGRecall24NONFS-Control,Control,7,177,177,3,449.0
Prdt-2,E,24 Months,EGRecall24NV,Targeted,7,281,281,2,623.49
Prdt-2,E,24 Months,EGRecall24NVControl,Control,7,32,32,0,0.0
Prdt-2,E,27 Months,EGRecall26Leased,Targeted,7,12285,12285,297,64093.41
Prdt-2,E,27 Months,EGRecall26LeasedControl,Control,7,1365,1365,21,4256.73
Prdt-2,E,27 Months,EGRecall27Employed,Targeted,7,5693,5693,129,26481.77
Prdt-2,E,27 Months,EGRecall27EmployedControl,Control,7,632,632,16,3102.57
Prdt-2,E,27 Months,EGRecall27FS,Targeted,7,2644,2644,52,10160.59
Prdt-2,E,27 Months,EGRecall27FSControl,Control,7,292,292,5,1092.69
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,7,1410,1410,20,5160.09
Prdt-2,E,27 Months,EGRecall27NONFS,Targeted,7,1399,1399,29,5325.26
Prdt-2,E,27 Months,EGRecall27NONFSControl,Control,7,155,155,3,193.98
Prdt-2,E,27 Months,EGRecall27NONFS-Control,Control,7,157,157,2,778.2
Prdt-2,E,27 Months,EGRecall27NV,Targeted,7,203,203,2,286.99
Prdt-2,E,27 Months,EGRecall27NVControl,Control,7,23,23,0,0.0
Prdt-2,E,12 Months,Recall-CG,Control,11,10398,1021,97,20751.02
Prdt-2,E,12 Months,Recall-CG,Control,11,173,23,1,215.0
Prdt-2,E,12 Months,Recall-CG,Control,11,23364,1779,122,24281.45
Prdt-2,E,12 Months,Recall-CG,Control,11,6870,639,36,6784.68
Prdt-2,E,12 Months,Recall-CG,Control,11,7528,346,22,4485.88
Prdt-2,E,12 Months,Recall-TG,Targeted,11,84845,3236,196,37821.67
Prdt-2,E,12 Months,Recall-TG,Targeted,11,103135,5258,352,73368.54
Prdt-2,E,12 Months,Recall-TG,Targeted,11,3154,315,15,3816.43
Prdt-2,E,12 Months,Recall-TG,Targeted,11,210346,15846,1184,253719.21
Prdt-2,E,12 Months,Recall-TG,Targeted,11,93628,9530,936,205547.4
Prdt-2,E,15 Months,Recall-CG,Control,11,4580,307,13,2289.7
Prdt-2,E,15 Months,Recall-CG,Control,11,173,33,2,632.45
Prdt-2,E,15 Months,Recall-CG,Control,11,5199,829,35,5882.69
Prdt-2,E,15 Months,Recall-CG,Control,11,11682,1498,42,7204.47
Prdt-2,E,15 Months,Recall-CG,Control,11,3764,298,12,2045.69
Prdt-2,E,15 Months,Recall-TG,Targeted,11,1577,221,6,858.0
Prdt-2,E,15 Months,Recall-TG,Targeted,11,105173,12951,456,89922.67
Prdt-2,E,15 Months,Recall-TG,Targeted,11,46814,7442,313,61186.33
Prdt-2,E,15 Months,Recall-TG,Targeted,11,50907,2658,73,16802.56
Prdt-2,E,15 Months,Recall-TG,Targeted,11,61881,2841,77,14488.68
Prdt-2,E,18 Months,Recall-CG,Control,11,11682,1582,39,7802.99
Prdt-2,E,18 Months,Recall-CG,Control,11,5646,333,9,1480.19
Prdt-2,E,18 Months,Recall-CG,Control,11,173,34,0,0.0
Prdt-2,E,18 Months,Recall-CG,Control,11,2290,263,9,1139.3
Prdt-2,E,18 Months,Recall-CG,Control,11,5199,847,22,6008.08
Prdt-2,E,18 Months,Recall-CG,Control,11,11682,1350,40,7299.27
Prdt-2,E,18 Months,Recall-TG,Targeted,11,50907,2821,76,15148.17
Prdt-2,E,18 Months,Recall-TG,Targeted,11,1577,258,8,1366.97
Prdt-2,E,18 Months,Recall-TG,Targeted,11,61881,2774,87,17574.98
Prdt-2,E,18 Months,Recall-TG,Targeted,11,105173,14210,461,93495.37
Prdt-2,E,18 Months,Recall-TG,Targeted,11,46814,7740,292,64616.65
Prdt-2,E,18 Months,Recall-TG,Targeted,11,105173,12483,355,73026.45
Prdt-2,E,21 Months,Recall-CG,Control,11,4580,400,3,275.0
Prdt-2,E,21 Months,Recall-CG,Control,11,173,34,0,0.0
Prdt-2,E,21 Months,Recall-CG,Control,11,11682,1358,42,8173.8
Prdt-2,E,21 Months,Recall-CG,Control,11,5199,1027,26,4958.51
Prdt-2,E,21 Months,Recall-CG,Control,11,5646,342,4,999.39
Prdt-2,E,21 Months,Recall-TG,Targeted,11,46814,8858,278,59029.11
Prdt-2,E,21 Months,Recall-TG,Targeted,11,105173,12391,283,62811.65
Prdt-2,E,21 Months,Recall-TG,Targeted,11,50907,3079,61,12970.73
Prdt-2,E,21 Months,Recall-TG,Targeted,11,61881,3377,73,15212.47
Prdt-2,E,21 Months,Recall-TG,Targeted,11,1577,308,4,776.79
Prdt-2,E,24 Months,Recall-CG,Control,11,6870,286,12,2552.18
Prdt-2,E,24 Months,Recall-CG,Control,11,5199,804,41,11358.2
Prdt-2,E,24 Months,Recall-CG,Control,11,11682,1432,46,9718.67
Prdt-2,E,24 Months,Recall-CG,Control,11,3764,299,7,2271.31
Prdt-2,E,24 Months,Recall-CG,Control,11,173,23,0,0.0
Prdt-2,E,24 Months,Recall-CG,Control,11,11682,1406,40,9145.77
Prdt-2,E,24 Months,Recall-TG,Targeted,11,50907,2681,88,17910.22
Prdt-2,E,24 Months,Recall-TG,Targeted,11,46814,7105,325,76557.45
Prdt-2,E,24 Months,Recall-TG,Targeted,11,61881,2783,113,23234.21
Prdt-2,E,24 Months,Recall-TG,Targeted,11,1577,220,5,1123.97
Prdt-2,E,24 Months,Recall-TG,Targeted,11,105173,13063,322,67450.21
Prdt-2,E,24 Months,Recall-TG,Targeted,11,105173,12569,499,117110.69
Prdt-2,E,27 Months,Recall-CG,Control,11,11682,1277,30,4388.04
Prdt-2,E,27 Months,Recall-CG,Control,11,173,26,0,0.0
Prdt-2,E,27 Months,Recall-CG,Control,11,5199,671,18,2688.52
Prdt-2,E,27 Months,Recall-CG,Control,11,132820,395,14,2301.73
Prdt-2,E,27 Months,Recall-CG,Control,11,9410,264,6,2173.2
Prdt-2,E,27 Months,Recall-TG,Targeted,11,1577,239,3,820.6
Prdt-2,E,27 Months,Recall-TG,Targeted,11,2599002,3578,140,28929.52
Prdt-2,E,27 Months,Recall-TG,Targeted,11,105173,11647,258,53478.02
Prdt-2,E,27 Months,Recall-TG,Targeted,11,271504,2478,49,11176.77
Prdt-2,E,27 Months,Recall-TG,Targeted,11,46814,6123,141,30610.73
Prdt-2,E,12 Months,Recall-CG,Control,0,12514,999,65,12597.55
Prdt-2,E,12 Months,Recall-CG,Control,0,6843,569,24,4711.99
Prdt-2,E,12 Months,Recall-CG,Control,0,9150,350,22,4008.17
Prdt-2,E,12 Months,Recall-CG,Control,0,176,24,1,374.9
Prdt-2,E,12 Months,Recall-CG,Control,0,5760,624,58,11746.54
Prdt-2,E,12 Months,Recall-TG,Targeted,0,3200,252,13,2643.79
Prdt-2,E,12 Months,Recall-TG,Targeted,0,102745,5241,264,52430.68
Prdt-2,E,12 Months,Recall-TG,Targeted,0,51880,5892,598,136347.84
Prdt-2,E,12 Months,Recall-TG,Targeted,0,112660,9368,689,149191.18
Prdt-2,E,12 Months,Recall-TG,Targeted,0,82430,2972,148,29232.64
Prdt-2,E,15 Months,Recall-CG,Control,0,2880,489,21,4652.96
Prdt-2,E,15 Months,Recall-CG,Control,0,6257,846,40,10015.15
Prdt-2,E,15 Months,Recall-CG,Control,0,176,29,1,9.0
Prdt-2,E,15 Months,Recall-CG,Control,0,1830,301,7,1505.27
Prdt-2,E,15 Months,Recall-CG,Control,0,4562,336,12,2034.2
Prdt-2,E,15 Months,Recall-TG,Targeted,0,25940,4352,248,52343.25
Prdt-2,E,15 Months,Recall-TG,Targeted,0,61647,2854,91,19701.01
Prdt-2,E,15 Months,Recall-TG,Targeted,0,49458,2647,83,17065.4
Prdt-2,E,15 Months,Recall-TG,Targeted,0,1600,273,9,1994.67
Prdt-2,E,15 Months,Recall-TG,Targeted,0,56330,7860,359,75988.1
Prdt-2,E,18 Months,Recall-CG,Control,0,4562,319,5,1349.41
Prdt-2,E,18 Months,Recall-CG,Control,0,6257,748,26,5375.95
Prdt-2,E,18 Months,Recall-CG,Control,0,2880,499,21,4211.73
Prdt-2,E,18 Months,Recall-CG,Control,0,6257,808,29,5808.25
Prdt-2,E,18 Months,Recall-CG,Control,0,3660,309,12,2739.65
Prdt-2,E,18 Months,Recall-CG,Control,0,176,39,0,0.0
Prdt-2,E,18 Months,Recall-TG,Targeted,0,49458,2784,80,17779.79
Prdt-2,E,18 Months,Recall-TG,Targeted,0,25940,4271,217,46151.21
Prdt-2,E,18 Months,Recall-TG,Targeted,0,56330,7117,253,53504.43
Prdt-2,E,18 Months,Recall-TG,Targeted,0,56330,6938,254,58028.82
Prdt-2,E,18 Months,Recall-TG,Targeted,0,61647,2741,71,16004.72
Prdt-2,E,18 Months,Recall-TG,Targeted,0,1600,273,3,566.92
Prdt-2,E,21 Months,Recall-CG,Control,0,2880,495,11,1734.59
Prdt-2,E,21 Months,Recall-CG,Control,0,5490,299,4,848.53
Prdt-2,E,21 Months,Recall-CG,Control,0,6257,709,16,3395.04
Prdt-2,E,21 Months,Recall-CG,Control,0,6843,332,9,1529.43
Prdt-2,E,21 Months,Recall-CG,Control,0,176,36,0,0.0
Prdt-2,E,21 Months,Recall-TG,Targeted,0,49458,2852,65,14074.71
Prdt-2,E,21 Months,Recall-TG,Targeted,0,25940,4327,219,46480.79
Prdt-2,E,21 Months,Recall-TG,Targeted,0,1600,282,8,1767.3
Prdt-2,E,21 Months,Recall-TG,Targeted,0,56330,6225,213,48229.92
Prdt-2,E,21 Months,Recall-TG,Targeted,0,61647,2976,75,16298.26
Prdt-2,E,24 Months,Recall-CG,Control,0,6843,309,11,2855.37
Prdt-2,E,24 Months,Recall-CG,Control,0,6257,880,32,7092.01
Prdt-2,E,24 Months,Recall-CG,Control,0,3660,288,5,1158.1
Prdt-2,E,24 Months,Recall-CG,Control,0,176,25,1,153.0
Prdt-2,E,24 Months,Recall-CG,Control,0,6257,648,30,5884.8
Prdt-2,E,24 Months,Recall-CG,Control,0,2880,419,19,3304.15
Prdt-2,E,24 Months,Recall-TG,Targeted,0,1600,257,8,1866.99
Prdt-2,E,24 Months,Recall-TG,Targeted,0,25940,3624,180,44077.73
Prdt-2,E,24 Months,Recall-TG,Targeted,0,56330,7493,283,63281.35
Prdt-2,E,24 Months,Recall-TG,Targeted,0,61647,2940,89,19076.45
Prdt-2,E,24 Months,Recall-TG,Targeted,0,49458,2576,72,15818.46
Prdt-2,E,24 Months,Recall-TG,Targeted,0,56330,5825,256,58778.61
Prdt-2,E,27 Months,Recall-CG,Control,0,2880,354,8,1791.43
Prdt-2,E,27 Months,Recall-CG,Control,0,7320,283,5,903.62
Prdt-2,E,27 Months,Recall-CG,Control,0,134579,416,8,1413.65
Prdt-2,E,27 Months,Recall-CG,Control,0,6257,619,20,4401.3
Prdt-2,E,27 Months,Recall-CG,Control,0,176,23,0,0.0
Prdt-2,E,27 Months,Recall-TG,Targeted,0,2465880,3781,104,23817.94
Prdt-2,E,27 Months,Recall-TG,Targeted,0,214318,2639,51,9288.22
Prdt-2,E,27 Months,Recall-TG,Targeted,0,56330,5491,191,47893.62
Prdt-2,E,27 Months,Recall-TG,Targeted,0,1600,247,5,1411.64
Prdt-2,E,27 Months,Recall-TG,Targeted,0,25940,3458,138,26141.25
Prdt-2,E,12 Months,EGRecall12Employed,Targeted,6,6722,6722,459,91931.93
